timestamp,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
2024-10-01 00:00:00,-0.19681987938920953,-0.7339529620109464,-1.2700769355658192,-0.41206592997310604,-0.7401294111741946,-0.9478955852086904,-0.1968745028779238,-0.29889605169150035,-0.14766640193408934,1.4712641197233698,1.1537798549024425,0.09518644151274136,0.6407854569883412,0.7034669550175413,0.31816928304877673,-1.067210263321086,0.337513821663918,0.08870390199807165,1.2131573117944372,-0.7872028616979831,-1.4422645148251225,0.005457178758159446,-0.3258868202269694,-0.506104795812016,-0.29434769586614945
2024-10-02 00:00:00,-0.7648136725670631,-0.45623380444744416,-1.7275403280982453,-0.21563259938126222,-0.024196746760799973,0.16432596143229522,-0.8063741301188984,-1.645834242180419,-0.7604405987886708,1.6434905715370578,1.0776685847410705,0.7418648421363536,-0.010038427032802676,0.39006499446696524,0.3091293775165943,-0.4896031380047507,-0.23714207968196702,1.0686680920362828,0.6128588538729384,-0.8057657301165808,-1.2850809168450994,-0.3268306587809057,-1.1082750091836469,-0.10455638143910444,-0.057366863348040364
2024-10-03 00:00:00,-0.8153853357222337,-0.16794970239829426,-0.7433101053751117,-0.2558117858306423,0.4179024874753666,-0.778582463894041,0.6401183603292837,-1.4881330787139329,-0.38525390065271437,2.002757513554057,0.8283057085442034,0.9930791236519982,-0.2803520916939175,0.7354129628428087,-0.16497073122713066,-0.4077154706022648,-0.4279008604100936,-0.1949326686976051,1.2423602496512716,-0.4957988505683439,-0.44449640621428,-1.0750948679492107,-1.3265227146728458,-0.5722508761782948,-0.17280113198270272
2024-10-04 00:00:00,-0.7980698563136576,-0.25958395933252326,-0.546467432888434,0.2364270778750215,0.8011548344500629,-0.12015492367184531,0.3100168469274091,-1.776008990974664,-0.5240982360327078,1.6414329628199342,0.8433704476901229,0.7761046196804935,-0.9316057189263035,0.24756630890075965,-0.6845484708218696,-0.4836502683692216,0.16365945583260688,-0.072305226177559,0.5011743433483695,0.12852798200202162,-0.6859279277856077,-1.2683769256102648,-0.9791596864392579,-0.048299304463574826,0.26836508464755277
2024-10-05 00:00:00,-0.30348353147016127,-0.08226331196446042,0.5777496025107296,0.33888507138481105,1.1267856431576126,-0.8447320157146448,1.194555302800115,-1.0272025145697474,0.03969774949084947,1.6550023147874533,0.37051279642965745,0.7172310635961462,-0.13185386464296417,0.9590227155409586,-0.4214932107802704,-0.43920959830067574,-0.6558819117187848,0.15223803156192975,0.9648985478009823,0.23880765678110732,-0.9195951693151725,-1.1913654712485084,0.015716331942976974,-0.3396728933195254,0.3699727301693734
2024-10-06 00:00:00,-0.27990485614558785,-0.371433851849887,0.0890853063030196,0.3416442214476586,0.37371078255666423,-0.49337604879464386,0.14335267268143875,-0.37274499746831274,0.3910597970415969,0.9946177859683046,0.4834399689980435,0.3743820331687862,-1.0038866979988417,0.5381552687145497,-1.0595258040948703,-0.42986852493757155,-0.8889642873190368,1.1788805382335878,0.5410114016557289,1.411529248513003,-0.6567774250444117,-1.060882531642586,0.25272818221923804,-0.8975374322251551,-0.776506729348715
2024-10-07 00:00:00,0.05433462381906727,-0.39312862881449634,0.3279330263303072,0.7673089292128028,0.7510087456576342,0.237070985599818,-0.4818168829782844,-0.24823180156503566,0.14808075791868966,1.1614554342301533,0.5444792842965701,0.571322525032652,-0.595034097581744,1.2952016034728027,-0.9512653227122241,-0.9277961840219194,-1.452220224189582,0.9446149367236066,0.9536421891101208,1.446671994477409,-0.7313699833735777,-1.114837478426871,1.0255125026382748,-0.7132113824305,-0.5916062073685999
2024-10-08 00:00:00,-0.32763231596318765,-0.6218215613651994,-0.6512574663308851,0.7467693019243005,0.488888538009626,1.0203353366592327,-1.840639534743371,-0.4360714215428887,-0.2564657772007101,0.9140398763839143,0.9919087856846849,0.5644534664770574,-0.508742311951562,1.443379597713658,-0.7648544961137863,-0.9119882888438265,-0.9655569950112115,0.8944773479803471,1.0931772506228705,0.7997590672327533,-0.46267781988710527,-1.0133836401482057,0.6781247097813876,-1.38352461130686,-0.20099505329829134
2024-10-09 00:00:00,-0.15171298680423986,-0.570034645847726,-0.11187537744820357,1.195280351799958,0.4551831047721747,0.10639202724654225,-0.7065008421224619,0.3420627747933585,0.20839100571358388,0.7281304255115932,0.4878409797446227,0.14606715990683444,-0.1353203236807756,2.2355530136630035,-0.2456045962960918,-1.1242486398105007,-0.3160397764493788,0.2896258400247915,1.30689684200336,0.7180871216308795,-0.5121230959644458,-0.9551144515372617,0.6190777441805797,-2.1658221250144787,-0.315341514850109
2024-10-10 00:00:00,-0.6459927343039257,-0.54367796155028,-0.8989285308507966,1.0661945157955308,0.30297434900336007,0.48165736953282307,-1.4717234624735351,-0.6744128027229608,-0.32920031464417837,1.0594319944620965,0.5919196485268579,-0.09002256118624084,-0.2987126821038474,1.6836074974702722,-0.011853602278370831,-0.4971626470970122,0.09892421097553686,1.0217969953479404,1.0652744004990142,0.9047876248659742,-1.0805281352556064,-1.4054067521578946,0.20493858212748883,-0.6232564019755845,0.5247286419365269
2024-10-11 00:00:00,-0.5478059963975916,-0.5450491049514118,-0.2929335125316145,0.9470164383571974,0.4440488250271985,-0.3701331734833683,-0.30991654326894763,-0.20700430178023382,-0.5207310345520187,1.290068817516597,0.7539877536199797,0.34655150033116194,0.7207234790681193,1.4301686543101,0.7001117580295224,0.213854155217899,-0.17836639764235607,0.14055646908743868,-0.10821403758998124,0.05114922936395702,-0.24738384711586442,0.19558322675383544,-1.121988944917674,-0.550259734959956,0.932244456877863
2024-10-12 00:00:00,0.05094167977741407,-0.45653770746318545,0.8554661096968869,0.6174476684034838,0.7868528140621897,-0.7395338901950258,0.4140024869974501,0.05651333433279583,0.22239808409168998,1.0938836955371727,0.11302674393572341,0.763274288745708,0.012981021888986172,0.568953939603053,0.16009473097676769,0.6427566355437706,-0.526822033381634,0.190015504029128,-1.089276610369064,0.9640392020241982,-0.6617760834837491,0.38101768399240243,-0.15543215468036672,0.5127499309139782,0.5610965678378107
2024-10-13 00:00:00,0.1780073402922202,-0.5431550291994095,0.6905977912222878,0.4853357100357103,0.21957680698359633,-0.8661195804224805,0.22798338938959734,0.5982755684819914,0.4529682121158758,1.1735058684380792,0.15548927639431484,0.9754127248361416,0.2634430244698086,0.459567830094556,0.03585982421932608,-0.15485062295332772,-0.9707597106605891,-0.07137120089901433,-1.4243157838075287,0.7532715601844526,0.042769396083965475,0.8820539868368573,-0.07092718386068694,-0.5734196431682567,-0.36417701957017545
