timestamp,bitcoin_dynamic_bb_signal,bitcoin_macd_histogram,bitcoin_var_95_30d,litecoin_btc_ratio_momentum,shiba-inu_bb_regime_type,ripple_price_sma7_ratio,bitcoin_momentum_10,solana_momentum_10,solana_reverse_bb_momentum,dogecoin_bb_regime_type,shiba-inu_reverse_bb_momentum,crypto_vix_30d,ethereum_price_sma14_ratio,cardano_btc_ratio_momentum,bitcoin_price_sma7_ratio,litecoin_momentum_5,cardano_reverse_bb_momentum,ethereum_realized_vol_30d,ethereum_sharpe_30d,cardano_momentum_5,ethereum_reverse_bb_momentum,tether_vol_14d,ripple_price_sma30_ratio,bitcoin_rsi_30,dogecoin_momentum_10,binancecoin_momentum_10,ethereum_vol_14d,ethereum_bb_regime_type,ripple_reverse_bb_momentum,ripple_bb_regime_type,polkadot_momentum_5,bitcoin_rsi_7,bitcoin_bb_regime_type,ripple_btc_ratio_momentum,tether_sortino_30d,usd-coin_momentum_5,binancecoin_price_sma14_ratio,matic-network_reverse_bb_momentum,solana_bb_regime_type,shiba-inu_btc_ratio_momentum,ripple_price_sma14_ratio,high_vol_regime,tether_vol_7d,tether_momentum_10,binancecoin_price_sma7_ratio,bitcoin_rsi_14,ethereum_sortino_30d,ripple_momentum_5,solana_btc_ratio_momentum,matic-network_btc_ratio_momentum,crypto_vix_14d,ethereum_price_sma7_ratio,matic-network_momentum_5,cardano_bb_regime_type,avalanche-2_momentum_5,tron_reverse_bb_momentum,tether_price_sma7_ratio,bitcoin_bb_width,ripple_sortino_30d,bitcoin_sharpe_30d,ripple_momentum_10,ripple_sharpe_30d,avalanche-2_bb_regime_type,bitcoin_vol_14d,polkadot_btc_ratio_momentum,bitcoin_momentum_5,ethereum_price_sma30_ratio,solana_momentum_5,breadth_positive,tether_reverse_bb_momentum,bitcoin_reverse_bb_momentum,binancecoin_price_sma30_ratio,bitcoin_realized_vol_30d,binancecoin_momentum_5,bitcoin_bb_position,bitcoin_sortino_30d,binancecoin_sortino_30d,ethereum_realized_vol_7d,tron_momentum_10,usd-coin_reverse_bb_momentum,binancecoin_bb_regime_type,binancecoin_reverse_bb_momentum,litecoin_reverse_bb_momentum,tether_vol_30d,ethereum_momentum_5,usd-coin_momentum_10,market_stress,ethereum_var_95_30d,bitcoin_macd,usd-coin_btc_ratio_momentum,ripple_var_95_30d,tron_btc_ratio_momentum,cardano_momentum_10,binancecoin_var_95_30d,tether_momentum_5,avalanche-2_btc_ratio_momentum,market_momentum_14d,matic-network_bb_regime_type,bitcoin_reverse_bb_squeeze,binancecoin_btc_ratio_momentum,avalanche-2_reverse_bb_momentum,dogecoin_reverse_bb_momentum,bitcoin_price_sma14_ratio,tether_price_sma14_ratio,ethereum_btc_ratio_momentum,bitcoin_vol_7d,litecoin_momentum_10,litecoin_bb_regime_type,polkadot_momentum_10,dogecoin_momentum_5,bitcoin_reverse_bb_trend,tron_momentum_5,polkadot_reverse_bb_momentum,dogecoin_btc_ratio_momentum,tether_price_sma30_ratio,avalanche-2_momentum_10,ethereum_momentum_10
2024-10-01 00:00:00,0.5,222.8553682744482,-0.0346721090039626,-0.0176756020834416,1,1.014097952899573,115.05078389556728,6.065206464696956,-0.0191629571459315,1,-0.04639774596959,0.4949598532121224,1.0081147932405778,0.0389391101219271,0.9767325223364324,0.0892806295029089,-0.0312192313225927,0.5157127770636083,0.8461992042880335,-0.008071725164586,-0.0117066095330736,0.0135189053908863,1.0678267630513782,53.28896588522293,0.0087114643858036,-1.5286702801028014,0.4253381636353752,1,-0.0238549447332162,1,-0.2036526979799724,47.08589239449962,1,-0.038021494188547,0.3280799266096402,-0.0001613723135445,0.9692240743659564,-0.031299894484478,1,0.2265565790655408,1.027502032059769,0,0.0090786751775335,-0.0001176779003657,0.9525049909204198,54.256158272460006,1.4627217395629175,0.0280389704067219,0.0675635233112452,-0.0350480660894824,0.5044581867593935,0.9828455000821524,-0.0145691703844124,1,0.3866625738509626,-0.0015834443948128,0.999884234128456,0.0609353800614086,2.8419358657530807,1.8178266191069297,0.0269949856716029,1.7962439433106354,1,0.369194721008505,-0.0289536490530475,91.3757306304542,1.052743445511146,4.435740586573814,0.1333333333333333,0.0001142416075603,-0.0184303878360772,1.0274356061877876,0.4271563525662593,-20.839546279249703,0.01908138507328,3.1968147014388903,2.4176605938454707,0.3630013365803526,0.0038839792534204,0.0003662118989722,1,-0.0251412470157589,-0.0187948132974962,0.0156505167434898,18.774792119968424,0.0005208823981731,0.3333333333333333,-0.0390620703704849,1582.9004597057938,-0.0785378648038862,-0.0421470993282789,-0.0347567407152248,0.0206849097326159,-0.0363473170100824,-0.0004573324131782,0.0840473476256151,0.0992576608876125,1,0,-0.0234103924563868,-0.0242201467371264,-0.0427459413034718,0.99325985829077,0.9998727707484442,0.0416274513536278,0.4311355920485787,1.5098409379879598,1,0.0978442597717714,0.0055794982542324,-1,0.0058308761048718,-0.0350081686145236,0.0533430764078739,1.000091051183774,0.1396729549733599,39.71929613919201
2024-10-02 00:00:00,0.5,-98.69304579175468,-0.0372035129499296,-0.0141337531740934,1,0.9887134901930452,-2530.7338055338114,-4.459468265016056,-0.0240424681040747,1,-0.0324538444824474,0.5037021642769489,0.948652814051588,0.0454534813406928,0.947355726319988,-5.064831388426633,-0.0271576638970608,0.5393250413565842,0.3853253188899986,-0.0493591681620205,-0.0280497671627061,0.0137131511404459,1.0396070509730906,49.6900541975167,-0.0030137239684589,-41.461688523797875,0.5341438074354475,1,-0.0118202572990078,1,-0.6547294036024613,33.80082282714496,1,0.012008658472651,-1.3955108551389663,-0.0004225048262713,0.9366072102290014,-0.0246478175288887,1,0.222758188285731,1.001712166350474,0,0.0113767555099566,-0.0006307318916717,0.933807239999602,46.06568986545623,0.6153527103803119,0.0074655563261033,0.0939933864594115,-0.0179102361594266,0.560478482651438,0.937961346289148,-0.0487503336714861,1,-3.2266006655456323,-0.007649274878746,0.9990647623610616,0.1232157521265881,3.135877783017335,1.5396210220631923,-0.0005307181900441,1.9686972596100227,1,0.3916792398187316,-0.0080641386106053,-4258.100296506767,0.9933949775175293,-10.257151564889256,0.0,-0.0004692793109757,-0.0187419671795092,0.9909944129575484,0.4365424660356882,-48.98384828345593,0.0672942375312305,2.595015794339976,2.604639491633625,0.5437068817073226,0.001458673384329,-0.0004883421143747,1,-0.0167195961644832,-0.0250183581042648,0.0157989096861766,-179.318314419158,-0.000396288099276,0.1333333333333333,-0.0486158248100076,1236.678784191652,-0.0095441512717761,-0.0421470993282789,0.0142551447321586,-0.0062552996136494,-0.0344241975337241,-0.0008547304723045,0.0793748631777166,0.0421407544798313,1,0,-0.0058475926533657,-0.0322910126952286,-0.0304522584417028,0.9554330301018648,0.9990004603559572,0.0376580544090301,0.4810328624972032,-3.5997613317294466,1,-0.3075110174351678,-0.0110002336232448,-1,0.0004412928844483,-0.030937863960826,0.0494680988016471,0.9991959943404872,-1.984941781158689,-162.96808216372892
2024-10-03 00:00:00,0.5,-321.0894131629841,-0.0372035129499296,-0.0150197802285502,1,0.901281212354572,-2927.039777279766,-4.3913000448331445,-0.0163920021701527,1,-0.0052139376968497,0.506447372999378,0.9151376477273586,0.016781992735964,0.949245235406341,-8.243736461826991,-0.0122646117917072,0.532274847568678,-1.076325145842238,-0.0585205824846484,-0.0176210171778759,0.012086085615481,0.939121153034164,49.374136124079335,-0.0016593616342666,-45.86468806509435,0.5684451852571857,1,-0.0490708171325953,0,-0.7920793821206393,32.81166433266096,1,-0.0676968921608481,-0.0117558330832549,-0.0005057788628267,0.929093542799564,-0.0011574087308744,1,0.2056869221991217,0.908472861265338,0,0.0120656227931659,-0.000306518367622,0.9346955728158935,45.3898850615498,-1.7471788026090695,-0.0502839170852758,0.0647530507702331,-0.0121087944653561,0.5781824091805766,0.9155812573768896,-0.0584018813999944,1,-5.068592653370917,0.0028313327991579,0.999895825426244,0.1425135012741697,-0.7466420720033752,0.7800762455743695,-0.0491166144406687,-0.6309840881627092,1,0.3796109124194614,-0.0016472242560233,-5135.44233344894,0.9605871075863176,-17.349526019074915,0.2,0.0003688187043167,-0.0017833023995088,0.9800419813694516,0.4235389748025637,-66.39651547175026,0.209638440171663,1.260659833282107,1.3654601508167654,0.5642907244494411,0.0025316955242929,0.0002281106662499,1,-0.0050487390099414,-0.0037076902494019,0.0159170988344096,-332.9617809915844,-0.0001118439877992,0.0666666666666666,-0.0486158248100076,934.0100635296768,0.0115534202449034,-0.0452985376825742,0.0448776508301038,-0.0078862060091856,-0.0344241975337241,-0.0004869544838819,0.0479271251367279,0.0087396122173135,1,0,-0.0180793092456972,-0.0096886048666601,-0.0116127254947692,0.9528638116043728,0.9998499615747662,0.014341872159407,0.47265727935149,-5.5966621926753035,1,-0.2136143539886923,-0.0191663500298843,0,-0.0007594095760129,-0.006826735841438,0.0241683248427038,0.9999337513777088,-1.930021569496649,-217.6166434982429
2024-10-04 00:00:00,0.5,-450.4793298782499,-0.0372035129499296,0.0043788033137992,1,0.8870443186117841,-2599.162592809058,-8.232167134477635,-0.0135085034428171,1,-0.0065699045580004,0.4968441074213754,0.9114254844484516,0.019014124569807,0.9598248036987008,-6.660163903542021,0.001461164399465,0.5156231546394153,-0.5057140613695498,-0.0564635573439566,-0.0036415477019339,0.0097408099804348,0.911085723306122,49.48478230809602,-0.0031851316668055,-60.36385707696559,0.51690570011212,1,-0.0159344724790281,0,-0.690306028135276,33.567026185792514,1,-0.0791934785440379,2.066139804507158,-0.0006508737351368,0.9346561021002392,0.0011092106739499,1,0.177139092136642,0.8865405293124988,0,0.0116675710246878,-0.0002873929515828,0.9501209063962112,45.67571541554039,-0.776240879253006,-0.0933502741810268,-0.0069678373896769,-0.0207892190807474,0.5575623950825348,0.9233606908848028,-0.0477480853529493,1,-4.715314713929299,0.0096677800416943,0.9996376573243332,0.1265892218166496,-1.045339320265678,1.4881063682719344,-0.0634048037860002,-0.8717142035078272,1,0.353166340284009,0.0039164523604748,-5206.24314272061,0.9547432190961712,-20.305126292268227,0.5333333333333333,-0.0001604069024689,0.0005960225243363,0.9818030354916252,0.4128450382788974,-57.95759875621991,0.3089931743127322,2.2720363116766396,1.9113181336725549,0.5474217972802161,0.0050956265550809,-0.0001652303450013,1,0.0016515245423734,0.0036658745960652,0.0144736814938523,-332.2138651377318,-0.0004769252022155,0.0,-0.0486158248100076,692.0003143448484,0.0366841009297884,-0.0452985376825742,0.0782836058574201,-0.0189362469164207,-0.0344241975337241,-0.0010076731558271,-0.0410645409770951,-0.0208510281719292,1,0,-0.0030837007670967,-0.0147222392360815,0.0017962874488991,0.95640215997884,0.9995613507151612,-0.0124423652612321,0.368461046771918,-3.654157703009581,1,-0.3344369008179315,-0.023803998946194,0,0.0022363028361732,0.0021656525120934,0.0363912427408632,0.999561948298684,-2.7632668223858623,-299.9883252785862
2024-10-05 00:00:00,0.5,-430.62068257223314,-0.0372035129499296,0.012295962956645,1,0.921468458636836,-2231.1322759284376,-9.722419652352784,0.0238223344103797,1,0.0425355110535932,0.5020079214607066,0.9418500285474116,0.0157010842161211,0.9898016849933992,-4.386654679043303,0.0100303264066649,0.525445160857891,-0.027435522584884,-0.0457820885308332,0.0146749204999047,0.0103697715642697,0.9352049493477246,51.56740538759532,-0.0004916226489729,-50.587668077568765,0.5003832860652799,1,0.0125440212526998,0,-0.568824490750206,46.83047404186282,1,-0.0707162866606082,0.3542511469241417,0.0003762556111477,0.9563981429246716,0.0069273733875692,1,0.2324894897174154,0.9143531347352204,0,0.0125740264144991,0.000269375940574,0.9837029748957824,50.93555524612362,-0.0429365244850478,-0.1078454325842518,-0.0064900521358679,-0.0308615535732721,0.5737173716088796,0.965721244922468,-0.040778120374004,1,-2.8402785622509583,-0.0023581177511603,1.000341890109732,0.0656875526042089,-0.555847010184155,1.8081071219789848,-0.0566943566179058,-0.4580019756707461,1,0.3753143055093382,-0.0156883113137795,-3560.679393790815,0.9831830775058767,-15.458653862010236,0.9333333333333332,0.000343610397414,0.0113222039411221,1.0002389539567542,0.4193092893780012,-40.88051097598509,0.6441514950174668,2.797841307239554,3.2664388021522743,0.5572483085869135,0.0053971376205395,0.0002478975055666,1,0.0108517235015535,0.0123670605000496,0.0129554990792322,-242.69280605642552,0.0002291972613953,0.0,-0.0486158248100076,604.203791007807,0.016675883324104,-0.0452985376825742,0.0473353112272778,-0.0361544555757912,-0.0344241975337241,0.0003929910540341,-0.0311733053641964,-0.0034377570641876,1,0,-0.0056954750171549,0.0325738639305737,0.0202627376343688,0.9791886104195237,1.0002449232835733,-0.0394132842210688,0.4174198669664194,-1.7667752342023562,1,-0.4443891181814017,-0.0154707773219462,0,0.000231949880851,0.0094835158663402,0.054191262831303,1.0002402795327066,-2.1899242677597215,-236.9259397527444
2024-10-06 00:00:00,0.5,-405.7410815235346,-0.0372035129499296,0.0092943249108266,1,0.932156159228026,-1059.9670088193525,-5.36762831717823,-0.0014811699812841,1,0.0012497916446368,0.4978974085840974,0.9465078340658404,-0.0011225386283173,0.998358885240557,-0.515418562691039,-0.0011863955137275,0.5127687982757827,0.5978177922002217,-0.0217988988243471,-0.0003133311838802,0.0100996149755021,0.9269400050900316,51.54969427760313,0.0010408417728649,-24.395220207239845,0.4802437154831962,1,-0.0048388087773591,0,-0.2942755748893768,46.74276549513102,1,-0.0957218556120762,0.9608061998823856,-0.00036485805521,0.9721207911506988,-0.0035152231635021,1,0.1875541089956554,0.9131356923036076,0,0.0124464205006156,-0.0002931034261766,1.0065527277787156,50.89280608805119,0.8648659447428202,-0.0823625148074612,-0.0261436661231552,-0.0583152770331414,0.5630408438644336,0.9799285709776344,-0.0170225726340647,1,-1.99009480861244,-0.0097517907314645,1.0003874704709472,0.043258859242211,-0.2474707324533588,2.6846346745307823,-0.0543235444007392,-0.2084665356613509,1,0.3742126724842637,-0.0537762605178301,-1151.342739449807,0.9819327222208788,-9.803368903752045,0.2666666666666666,-1.477818918904639e-07,-8.91896186205332e-05,1.0097456466226822,0.4041834737887398,-3.555673927990142,0.8023845200406274,3.921180017835482,3.947066385951776,0.5551866864828073,0.0035026453870597,-4.425537533048196e-06,1,0.0065910142994325,0.0097352822965003,0.0128143058648356,-181.93733793888896,-0.0005262303687545,0.0,-0.0486158248100076,527.648121675622,0.0213420346795083,-0.0452985376825742,0.0313000612262963,-0.0298706239889331,-0.0344241975337241,0.0001642289870016,-0.059017809693458,-0.0264439366132877,1,1,-0.0240655637335037,-0.0106444284170037,0.0012177895835355,0.9804620975285848,1.000210894396422,-0.0566736999432113,0.4142638283889963,-0.4261379331881301,1,-0.4979282728693492,-0.0045386564813674,1,-0.0023282307178121,-0.0070458768867509,0.0155267164483117,1.0002140526123031,-1.6034322347614776,-163.1625458189205
2024-10-07 00:00:00,0.5,-331.44670351246043,-0.0285428990476308,-0.0097061217661972,1,0.9650592183336376,-2318.969112119652,-9.117579578352403,0.0126378517589195,1,0.01928866911283,0.4836898360140994,0.959262889455883,0.0282852475756607,1.0165928007167624,3.6388480767320814,0.0090673752906653,0.4679802411679395,2.165668769882618,0.0048047818848553,0.0046839163436567,0.010517046963281,0.9326105616085044,52.64307803774915,-0.0067128204136476,-26.261346187274967,0.484240807772794,1,0.0034070580874271,0,0.0278631673743872,53.36450560483983,1,-0.0820221590152856,-0.4977798463251973,0.0001954596399735,0.9869214848154186,0.0012404208987681,1,0.2608158850337883,0.9256014500625984,0,0.0124038149772038,-0.0004521141963316,1.026532871017582,53.61704394353368,3.3405307503927344,-0.0642875204149496,0.0228164642719503,-0.0415614274870784,0.561853383565635,1.001975903868665,0.0034333281047451,1,1.017209711595033,0.0019938483597243,0.999731042993104,0.0549194912633988,0.7084580724986873,4.273500276942295,-0.0568219640888463,0.629763794925484,1,0.3795743104261757,-0.0179874487061408,1939.1311843871151,0.9882620782299328,1.1395719865368503,0.8666666666666667,-0.0003500466490774,0.0057967848071964,1.0177955450505956,0.3823040722258444,22.72250209618096,0.8347083662546381,6.418115721620287,5.239586286773409,0.5565299721907533,0.001111298077619,-0.0002084021563519,1,0.0065100662741122,0.0061542204054131,0.0129507384243718,-13.600610045759822,-0.0002270451862977,0.0,-0.0375669032646816,519.080823808581,0.0118946526021603,-0.0452985376825742,0.0278139726256188,-0.0445543862771651,-0.0344241975337241,0.0004026162759729,-0.0029637742811166,0.0015403579971835,1,1,-0.0180485614249071,0.0237454967524781,0.0085675908431804,0.992692178978478,0.9995564111449092,-0.0444851191509941,0.4388004781409592,-1.4259833116945515,1,-0.6268662362280741,0.0042874132095971,1,0.0006700051931707,0.0057866900016754,0.0609880363989465,0.9995270657837972,-2.2093909539505994,-192.91892446491784
2024-10-08 00:00:00,0.5,-308.7261369474804,-0.0285428990476308,-0.0170702451795535,1,0.9797751471452324,-3503.612020310611,-13.585302182879047,-0.0072972354763412,1,-0.0166650383738541,0.4840139884850827,0.959323500152634,-0.0178850324774597,1.0103383228574805,1.8892763902731744,-0.0082269282190899,0.4621647749207024,1.5721554824516293,0.0075716101647581,-0.0031337320560398,0.011192774025425,0.9264562464007724,51.7627690098799,-0.0149333422448741,-43.97966214442033,0.457167875025381,1,-0.003154174399747,0,0.0354281267843292,48.264332513489435,1,-0.0793148375717995,-1.8486841388744717,-0.0007202809737746,0.9816452487174382,-0.0044743251204389,1,0.2283982313069177,0.9261068992664698,0,0.0133333969345284,-0.0016583757835139,1.0165688024461774,51.38087611559883,2.4359233813857086,-0.0090145683942365,0.0119652668781926,-0.057250072000514,0.5584245887621873,1.0060080370960938,0.0009057583322676,1,1.192791893817439,0.0048813888437914,0.999089966498902,0.0444980834380798,0.4663731582928501,3.903461667096035,-0.0592984854795123,0.4042453306828684,1,0.3812816526247707,-0.0556263078367529,1631.830313138329,0.9800810826521716,3.764223836195867,0.0666666666666666,-0.0004186487405477,-0.0041744514985704,1.0031232798496346,0.3831288991928673,22.41685332732993,0.6025671784508028,6.153167536007676,4.668256887764788,0.5321562071411147,0.0005467315484082,-0.0002299285510568,1,-0.0051155432803897,-0.0165561628020599,0.0132410412936597,57.51960105248236,-0.0012260598366014,0.0,-0.0375669032646816,464.61985613669094,0.0158098651596834,-0.0452985376825742,0.0394916043742927,-0.0509489723198903,-0.0344241975337241,-0.0011714212996319,-0.0138411740535008,-0.0181704671889313,1,1,-0.0501658760588339,-0.0060595071748321,-0.0114100388755122,0.9855609605099122,0.998800669337872,-0.0697903927809407,0.3580597447235514,-6.354460071553817,1,-0.7566512553363101,0.0042330077850101,0,0.0013061411244211,-0.0058776611900649,0.0230032896546017,0.9987375170680832,-3.875800759553478,-275.44217993910206
2024-10-09 00:00:00,0.5,-291.87143175270796,-0.0285428990476308,0.0177456993285018,1,0.998648607328879,-3748.876670685997,-13.525212278971082,-0.0027002002321408,1,-0.0075252029539774,0.4824708084248617,0.9725758202456656,-0.0806668174810377,1.0056226268005075,2.2504115387189003,-0.0095240678035289,0.4615176357716787,1.515243023251489,-0.0001254263265355,0.0038622481417487,0.0114960228299526,0.9274826821171392,51.58891591867785,-0.0217215759075063,-21.301005808081413,0.4608215328167435,1,0.000610388197758,0,-0.021993819005516,47.23825091092651,1,-0.072106177475366,0.0062474559816634,0.0001772776134535,1.0127562017933078,0.000886681314717,1,0.2023635284023461,0.9343510411645052,0,0.0123963815416851,-0.0013944028882301,1.036656266202859,50.93520636355565,2.3452923938419317,0.0088041967102588,-0.0294121829406414,-0.0457393559056279,0.5444487828421304,1.0143906799731155,0.0007402408506217,1,1.7150882594755783,0.0127691805107846,0.9995497842898434,0.0171641043796151,0.3485817873262521,3.5447632362554846,-0.0845460774707679,0.3023754090628276,1,0.3698001909053365,-0.0868101240116074,1457.3664720346133,0.9857235623668132,6.7799140132971445,0.5333333333333333,0.0002322292690104,-0.0008200671211849,1.0268563236087267,0.3809372345563885,36.656592948138496,0.3965237846698946,5.638546796635104,4.980578184402926,0.3495707132466251,0.0045336684941175,0.0002837582182931,1,0.0141974638008622,0.0063449077164078,0.01293693031492,93.46033269529016,-0.0004735961216832,0.0666666666666666,-0.0375669032646816,408.5067033932864,0.034464396670788,-0.0452985376825742,0.092257164730048,-0.0565889836704922,-0.0344241975337241,-0.0003867297324029,-0.0411227126547379,-0.034914055314348,1,1,-0.0093567024290884,-0.0042367608598453,-0.0081486273636492,0.986340033076838,0.9993219845377408,-0.0482358185769031,0.2013593081321614,-4.40975236482312,1,-0.712299847140792,0.0020824230386876,0,0.0022973656579443,-0.0047935214290665,0.0094355568864705,0.999201449671955,-3.0002264544537205,-238.7535324424416
2024-10-10 00:00:00,0.5,-373.7396135714281,-0.0317654799662057,0.009030659118232,1,0.9906888598932424,-5066.539410440593,-19.29707148637982,-0.0143184474140869,1,-0.0094193242028958,0.4777115995557551,0.9488525139355002,-0.0699117471496161,0.9800733888715598,-0.42773627418714,-0.0070573148558807,0.4636011718651377,0.2631952406673885,-0.0119064644718553,-0.015124129917882,0.0111930465298104,0.9172854440465203,48.94533668672801,-0.0168189384147258,-26.189117724831817,0.4635175859927875,1,-0.0059425471684694,0,-0.1743642114001344,34.09318432475622,1,-0.0644602035400849,-1.0927074293215804,-0.000777126729252,0.9971489382432992,-0.013388507261454,1,0.1581250751676397,0.9302375044167692,0,0.0111538294366018,-0.0012111270204457,1.011218587965871,44.47683453076486,0.4190037291693378,-0.010587814909253,-0.0196343207508524,-0.0682354559192315,0.5432933712967517,0.9835679468653123,-0.0145710355361955,1,-0.4702459199784137,0.0021924308569901,0.9991959641559296,0.0478698439248908,-0.3183726815859365,1.808181018102488,-0.1184332474935049,-0.269055978561298,1,0.3802300351652189,-0.0956773249162815,-1505.860016649778,0.9558035990722532,-3.8384176243695833,0.1333333333333333,-0.0002654102508768,-0.0127689481628009,1.0058393860664794,0.3638809715572926,14.691393251153272,0.0290759840850213,2.7919214755457165,3.488612240701828,0.324263299457983,0.0039720014587956,-0.0002294269210408,1,-0.0087499150477507,-0.0084579795953587,0.0130222112852531,-49.30330876586868,-0.0004008711181042,0.0,-0.0375669032646816,233.20361818170932,0.0408113840902306,-0.0452985376825742,0.113656755435519,-0.0576885530026886,-0.0344241975337241,-0.0016041180744799,-0.0156934536037897,-0.0382984698827101,1,1,0.011948695536244,-0.011005133824409,0.0038552271934977,0.9639410214560248,0.9989268835697472,-0.0430990089046793,0.2890265690550028,-4.814390953230443,1,-0.7431887021503405,-0.0013481610927795,-1,0.0037400515779446,-0.0090609528697531,0.0366517135277062,0.9986983948992668,-3.310524482229372,-291.9961148222942
